,average_rating,author_id,text_reviews_count,name,ratings_count
73440,3.20,6421322,210,Victoria Zagar,714
73441,3.57,386155,2,Sahar Abdel-Hakim,14
73442,3.84,1436968,12,Ajay Jain,45
73443,3.89,7334813,124,M. Lee Prescott,1535
73444,3.23,239629,3,James W. Newkirk,109
73445,4.32,45372,870,Robert C. Martin,13815
73446,3.45,127409,96,Benjamin von Stuckrad-Barre,2336
73447,3.72,4477783,55,ymyly brmlt,180
73448,3.21,2156551,20,Joan Barbara Simon,53
73449,3.59,193069,33,Doug Werner,394
73450,3.94,162077,1220,Kathleen McGowan,10870
73451,3.59,4963679,47,Roberta Maresca,345
73452,3.82,237812,8,Scott Gearin,243
73453,3.68,7917916,90,HalfFizzbin,334
73454,4.08,8469200,314,T.C. Matson,1269
73455,5.00,3344676,1,N. Rowe,2
73456,4.25,4232098,7,Philip Edles,12
73457,3.91,8351326,36,Ron Garan,103
73458,3.41,147473,26,Helene Lerner,131
73459,4.18,8351325,22,Cheryl A. Bachelder,143
73460,3.84,15115450,3,Meo Di Vo,19
73461,3.68,573273,71,Pirkko Saisio,1513
73462,3.63,90647,26,Ros King,201
73463,4.51,8178960,14,E.C. Manley,39
73464,4.44,4553554,18,K.R. Whitaker,133
73465,3.76,5805520,575,Daire St. Denis,3808
73466,3.80,4808031,15,Anna Grace,151
73467,4.17,282445,8,Joseph Brent,36
73468,4.25,6453846,36,Stifyn Emrys,115
73469,2.80,14321940,1,Elinor Moran,15
73470,2.71,14321987,1,Lidiia Shveodva,14
73471,4.09,6878528,4,Jessica Stank,11
73472,3.84,88713,480,Keith J. Devlin,4418
73473,3.93,6878808,1,Jan Svabenicky,15
73474,3.64,7516082,28,Brad  King,292
73475,3.63,313492,26,John Borland,288
73476,4.31,15721102,11,`zldyn bn thyr jzry,16
73477,4.31,15721103,11,syd Hsyn rwHny,16
73478,3.99,6878530,106,Nikki Young,387
73479,3.58,5416684,118,`ly lHdd,740
73480,4.40,4496514,86,M.J. Evans,173
73481,3.94,15425127,199,Elyssa Ebbott,821
73482,3.51,104573,25,Carol Endler Sterbenz,152
73483,4.00,991408,3,Susan Bloch,9
73484,3.83,27142,981,Rick Hautala,11110
73485,3.64,138728,16,Neil Jackson,200
73486,4.15,13611899,11,Josepha Michaeli,13
73487,3.14,854737,4,Bruno Le Floc'h,22
73488,3.99,1123487,23,Rhoda Levine,157
73489,3.84,3254862,115,Melissa Shirley,209
73490,3.80,7305254,16978,Danielle  Paige,114143
73491,3.47,289698,3,Marco Bardazzi,15
73492,3.00,15556301,1,Trenlin Hubbert,1
73493,4.17,456149,21,Norbert Rosing,117
73494,3.72,152256,14,Piero Melograni,134
73495,3.65,152255,23,Eric W. Gritsch,126
73496,3.56,2929225,615,Paulien Cornelisse,8502
73497,4.00,15372228,2,Debbie Hightower,2
73498,4.29,1963020,1,Christine M. Unwin,7
73499,3.90,14900262,26,Marien Dore,192
73500,4.63,7485017,11,Alec Cedric Xander,94
73501,2.64,7382523,1,Paulo Henrique Ferreira,14
73502,3.97,1354604,181,Ann Kronheimer,2537
73503,4.40,7975877,2,Afghan Women's Writing Project,5
73504,4.37,1724139,482,Anna Black,3889
73505,4.19,8304715,10,Michelle Cuttino,16
73506,4.38,8118953,24,Jada Pearl,116
73507,4.32,3227101,96,Shakir Rashaan,274
73508,4.18,647547,155,N'tyse,623
73509,4.08,592394,15,Peter Oresick,124
73510,4.23,740996,6,Nicholas Coles,73
73511,3.50,88132,141,David J. Williams,1197
73512,4.31,14169857,15,Marta Morotti,35
73513,4.00,15152576,1,Cinzia Doti,2
73514,4.07,22566,307,Maurice Herzog,7154
73515,3.61,13984516,118,Mamadou Kouyate,1526
73516,3.60,495599,127,Djibril Tamsir Niane,1603
73517,3.97,16679,151,David Kahn,2379
73518,5.00,14775216,1,Evelyn Atreya,1
73519,4.00,209816,19,Phil Maggitti,139
73520,4.15,230203,12,Juana Maria Rodriguez,105
73521,4.06,5349852,18,Brabim Karki,32
73522,3.61,280654,32,Lois Gould,268
73523,4.07,45768,752,Robert Hurley,21744
73524,4.12,8249332,5,Ade (Creator of @kisahhorror),16
73525,3.64,2877818,157,Eugenia Antunes,937
73526,4.10,3385008,167,Sheree Thomas,1875
73527,4.04,162231,276,Kalamu ya Salaam,2428
73528,4.17,1589549,47,Akua Lezli Hope,772
73529,4.07,1048131,103,Linda Addison,1497
73530,4.02,715521,447,Charles R. Saunders,8091
73531,4.02,109823,498,Jewelle L. Gomez,5890
73532,4.17,39426,75,Henry Dumas,1142
73533,4.18,92999,172,Tony Medina,1316
73534,4.12,851632,159,Kiini Ibura Salaam,1481
73535,4.01,103764,78,Robert Fleming,1172
73536,4.16,6939630,43,Darryl A. Smith,758
73537,4.16,150741,44,Ama Patterson,760
73538,4.30,372819,464,Honoree Fanonne Jeffers,3153
73539,4.01,497402,84,Paul D. Miller,1091
73540,4.18,695783,71,Evie Shockley,1001
73541,4.11,353845,78,Leone Ross,971
73542,3.71,301406,446,Kirsten Boie,4635
73543,3.86,732316,458,Anne Elizabeth,2104
73544,4.25,15974385,5,Serenity Jones,102
73545,4.00,585351,2,Courtney Granet Raff,14
73546,2.00,4481810,1,Maria Toffetti,2
73547,3.96,3513072,433,Federico Bertolucci,1478
73548,4.10,6542659,981,Maria  Martinez,4639
73549,3.93,12488,16,Maria Via,183
73550,3.00,17201591,1,Vicki L. Martin,1
73551,3.00,17200898,4,H. Ann Walton,3
73552,5.00,6492867,2,Janiliz Cortes,2
73553,4.40,4077656,20,Maitha Al-Khayat,52
73554,3.34,170380,69,Kim Johnson Gross,415
73555,4.11,149894,1137,Jeff Stone,16406
73556,3.81,6161034,3,J. E. Bright,21
73557,4.07,8268717,475,Liz Lovelock,1140
73558,3.88,265812,48,Flora Nwapa,671
73559,4.13,61809,157,Douglas Keister,1250
73560,3.73,606567,2,Seymour Kleinberg,15
73561,3.80,7509221,6,Margaret Amassian,50
73562,3.81,242759,7,Vicki Urquhart,27
73563,3.88,6002592,7,Dana Frazee,26
73564,4.22,14010620,121,Aneko Yusagi,3843
73565,4.05,14253642,8,E Su La *Le Gui En,39
73566,4.20,5777237,8,Cai Mei Ling,44
73567,4.07,390971,44,Bert Hellinger,458
73568,3.87,599370,231,Linas Alsenas,935
73569,4.06,5300654,19,C.N. James,70
73570,3.25,4548469,81,Melissa L. Webb,304
73571,3.51,138260,165,Adam L. Penenberg,1078
73572,4.58,15216790,6,Lindsey Barlow,19
73573,4.11,28715,508,Dirk Maggs,3745
73574,3.90,4176207,89,Corey Johnson,289
73575,4.01,7798465,15,Matthew Lewis,72
73576,3.95,15197053,91,Kathryn Drysdale,278
73577,3.93,836953,486,Laurel Lefkow,2495
73578,3.95,15197054,89,Andrea Deck,278
73579,3.95,15197055,89,Mac McDonald,277
73580,3.88,6649228,3,Emil Salvini,8
73581,4.57,410116,9,John Klawitter,92
73582,3.18,3282672,404,Jonathan Sturak,2783
73583,3.90,224116,111,Gilles Perrault,826
73584,3.07,14206894,12,Virgina Loh-Hagan,15
73585,3.81,45787,379,Siegfried Lenz,4949
73586,3.55,5571047,3,Lucie Seifertova,20
73587,3.85,4119624,105,Milena Benini,911
73588,3.45,6914049,89,slm~ ljbry,708
73589,3.87,83080,290,Peter Harris,3267
73590,4.16,214711,175,Jonny Steinberg,1369
73591,3.76,7024977,28,Fiona Pearse,55
73592,3.97,65333,6989,LeUyen Pham,38072
73593,3.33,16489302,2,nhd frWn,3
73594,4.50,16222462,1,Lexi Strand,6
73595,3.96,457732,12,John Hadfield,99
73596,3.76,11212265,250,Roge Antonio,1691
73597,3.76,1920093,15,Sheila Hendrix,21
73598,3.72,7808052,12,Cuu Lo Phi Huong,146
73599,4.01,5242987,1946,Michelle Horst,9135
73600,2.40,5814685,3,mHmd lqrshy,5
73601,3.76,1966660,229,'nTwnyws bshyr,1484
73602,4.21,7201547,33,Shemeka Mitchell,180
73603,3.56,539738,189,William Jefferies,4206
73604,3.45,3279811,29,Jay Rankin,231
73605,3.79,3375583,191,Saki Aikawa,4585
73606,4.06,405603,26,Shoshana S. Bennett,127
73607,3.97,12808,316,Bernard Bailyn,5382
73608,4.27,14941168,13,Vanessa Star,33
73609,4.05,184304,189,Ruhollah Moosavi Khomeini [rwH llh khmyny],1412
73610,4.29,798322,3,Muhammad Legenhausen,17
73611,4.62,7025602,1,Azim Sarvdalir,8
73612,4.11,4496326,366,Martin Wenner,2129
73613,4.20,14126182,10,Karimah Grayson,20
73614,3.36,7034675,8,Jonathan Brizendine,39
73615,3.98,10319068,1323,Lindzee Armstrong,4078
73616,4.22,1058222,3,Slawomir Biela,18
73617,3.44,5753877,5,Moshe Kai Cavilin,25
73618,3.36,6085547,8,Moshe Kai Cavalin,39
73619,4.75,5753879,4,Scott Ferrell,4
73620,4.02,290055,98,Laura Hayden,1687
73621,3.44,5278325,4,A. Perez-Reverte,34
73622,3.82,65213,92,Elizabeth McCoy,1663
73623,3.40,7217095,1,Yuliya Jones,5
73624,4.00,7217094,1,Damien Rollins Damien Rollins,1
73625,3.85,1138703,118,Ginger Simpson,440
73626,3.71,6520690,54,Tara Neideffer,193
73627,4.15,6191261,63,Lisa Acerbo,100
73628,3.77,14786689,9,Austin Duffy,57
73629,3.70,37059,31,Wizards of the Coast,1396
73630,3.80,6463117,852,Taryn Plendl,5233
73631,4.61,4127451,27,Mooji,470
73632,3.83,681023,7,Karl Vocelka,64
73633,4.00,7135710,189,Shelley Admont,3913
73634,4.06,16124772,2,S.A. Publishing,35
73635,3.88,16910,517,John Clute,7662
73636,4.21,335825,57,Peter Nicholls,762
73637,3.80,103144,66,Tom Lowenstein,439
73638,3.70,7290,68,Peter Whitfield,504
73639,4.00,1021606,15,Nick Carroll,119
73640,3.62,15271129,5,Lisa  Andersen,16
73641,3.28,41001,49,Robert Lory,225
73642,3.58,5812350,16,Pascal Marmet,48
73643,3.16,6508853,24,Antonio Pergolizzi,170
73644,4.06,8208645,35,Gina Rossi Armfield,243
73645,3.74,92068,28,Hugh Leonard,227
73646,3.63,193620,70,Mat Coward,514
73647,3.85,544547,53,Owain Bell,1057
73648,4.07,120324,244,James Lee,5711
73649,3.46,3373605,47,Charles W. Diffin,409
73650,4.11,1067182,46,Dustin LaValley,226
73651,5.00,14430025,1,Gal Narunsky,1
73652,5.00,7637228,1,Chaim Natan Firszt,1
73653,4.00,7454009,1,Ashirah Yosefah,3
73654,3.79,99907,16,Esther Cameron,131
73655,3.80,6057103,30,Renee Benzaim,107
73656,3.60,3878351,19,Dea Marie Mansten,116
73657,3.58,3878352,19,Amanda Monjonell Mansten,113
73658,3.49,783846,38,Karin Wieland,145
73659,4.14,93748,5,Susan Swartwout,22
73660,3.65,4121709,612,Jade Archer,5100
73661,4.15,2776400,25,Chao Peng,356
73662,3.46,6877161,17,Simona Sora,101
73663,3.99,7095528,55,Tara Finnegan,201
73664,3.70,4058144,67,Kathryn R. Blake,223
73665,3.88,7180813,124,J.B. Simmons,554
73666,3.20,6898225,21,Enver Aysever,303
73667,3.95,214710,44,Ruth Finnegan,158
73668,3.39,14174876,1,Maria Fredro-Boniecka,41
73669,3.51,14174877,1,Wiktor Krajewski,35
73670,4.07,12516877,60,David Nihill,351
73671,4.48,13459894,17,H. Max Hiller,23
73672,3.40,2978491,34,Athena Kakoure,414
73673,3.63,5779717,247,Sofia Pascual Pape,1756
73674,3.65,7554922,95,Kat Simons,974
73675,4.02,1336642,65,Jis,326
73676,3.94,1208334,75,Trino,471
73677,3.56,8365931,17,Victoria Sylvia Evans,263
73678,3.97,233536,58,Jill Robinson,395
73679,3.74,1633845,10,Guido Piovene,93
73680,4.00,14164185,2,Danielle Roberts,5
73681,4.33,10787133,2,Sioux Oliva,6
73682,4.05,28785,780,Peter Shaffer,32390
73683,4.50,10815754,2,Kim Roderigues,2
73684,4.47,14129432,14,Marli Renee,173
73685,3.81,111197,19,Sarane Alexandrian,175
73686,3.68,352887,26,Kate Clinton,212
73687,3.40,7868699,13,Kelly Rowland,47
73688,3.40,16686274,13,Tristan Bickman,47
73689,3.46,56411,77,Laura Moser,723
73690,3.98,4656955,2807,Damon Suede,18265
73691,3.25,16663127,10,Moses Barraza,8
73692,3.89,912366,233,Orhan Kemal,4819
73693,3.71,6560587,2,Jurgen-Thomas Ernst,7
73694,4.05,8345323,79,Minnie Crockwell,558
73695,4.15,655457,87,A.J. Mackinnon,490
73696,2.74,6445141,25,Adrian Staccato,54
73697,4.00,4662282,3,haaruuki muuraakhaami,11
73698,3.70,14901903,127,Taylor Neptune,367
73699,3.94,8423195,114,Gwendalyn Fox,178
73700,3.40,2965807,12,Michiel Hendryckx,85
73701,4.21,8253,1039,Stevie Davies,9519
73702,4.09,573841,4,Patrick Jordan,32
73703,3.92,7948247,62,Kate Hennessy,248
73704,4.09,7516338,13,Harry Hoover,46
73705,3.87,930538,7,David McLoughlin,31
73706,4.06,7265975,6,Sylvia Jefferson,33
73707,4.02,2924829,29,Amy De Trempe,191
73708,3.86,648356,26,Amir Hamzah,284
73709,3.98,16661222,13,Rosanne Hertzberger,47
73710,3.62,772411,68,Anne  Hope,246
73711,3.75,943759,5,Joe M. O'Connell,16
73712,3.97,7860629,37,m`tz zhr,144
73713,3.06,2920117,8,Ruby Jones,33
73714,4.27,64574,40,Steve Bloom,337
73715,3.77,88420,1103,Andrey Kurkov,11072
73716,3.75,2949025,92,Amanda Love Darragh,680
73717,3.82,7800709,155,Shalanda Stanley,561
73718,3.90,126396,59,Navid Kermani,614
73719,3.61,5822283,110,Marc Raabe,563
73720,3.71,19410,185,Martha Bolton,940
73721,3.72,7808004,18,Karen Mordechai,116
73722,4.14,688672,4378,Kathryn Erskine,27262
73723,3.91,3352665,9,Angela Jayne Rogers,23
73724,3.24,532841,121,Magnus Nordin,1511
73725,3.73,791206,34,Achille Campanile,402
73726,3.58,8290144,4,Steve    Wilson,12
73727,3.76,177949,371,Carlos Gumpert,2942
73728,3.86,2786247,276,Jan Fields,5025
73729,4.21,1180,984,Janet Benge,14670
73730,4.21,1179,962,Geoff Benge,14535
73731,4.24,362838,13,Robert Brumet,90
73732,4.89,6627183,30,Penelope Anne Cole,37
73733,4.32,1436107,36,Kevin Scott Collier,75
73734,4.19,2932492,46,Ray Rhamey,146
73735,3.58,680373,1,Alice Storey,40
73736,4.34,61401,132,Jason Surrell,1763
73737,4.26,5766283,17,"Welcome,",155
73738,4.28,461281,23,Derk Bodde,212
73739,3.51,5829393,32,Roy Lewis,277
73740,4.25,619333,6,Vincent Goossaert,36
73741,3.00,7740051,1,Jesse Blaine Gwin,1
73742,4.24,7131935,4153,Beth Ehemann,46344
73743,3.94,2003596,5782,Tracy Wolff,36133
73744,3.26,17039174,17,Deivs Egerss,38
73745,3.75,3165105,44,Karina Tillberga,241
73746,3.78,183019,86,Grace Nichols,672
73747,3.67,808541,121,T.M. Simmons,1327
73748,3.95,272399,118,Jim Schutze,1695
73749,3.61,212013,4,Jeannie M. Whayne,56
73750,3.73,418630,7,Thomas A. Deblack,63
73751,3.69,5819203,4,George Sabo III,62
73752,3.62,604126,5,Morris S. Arnold,66
73753,3.87,66262,70,Jules Tygiel,661
73754,4.02,13560,403,Leonardo da Vinci,40066
73755,3.99,3282281,121,Inge Lohnig,758
73756,4.18,1368385,354,Damian Duffy,1596
73757,4.15,362035,34,William H. Colby,164
73758,3.61,7033947,110,Patti   Davis,709
73759,3.71,4408937,2649,Paul Murray,20245
73760,3.94,1381,29,Masaki Yamada,311
73761,4.32,308960,66,Carl Gustav Horn,870
73762,3.57,666353,4,Ron Black,30
73763,3.21,7083975,9,Noemi Risco Mateos,33
73764,3.66,2845013,26,Alexandre Boldrini,377
73765,3.33,4449093,1,Michel Devoluy,6
73766,3.00,14551575,1,Gilbert Koenig,2
73767,4.22,42155,156,Francis Ledoux,3420
73768,3.94,19741,39,Philippe Munch,840
73769,4.46,7686457,51,John D. Robinson,85
73770,4.77,396332,9,Janet Kuypers,96
73771,0.0,4757408,0,Scars Publications and Design,0
73772,3.80,7267366,2,Oscar Walden,10
73773,4.09,6151091,166,Samantha   Hoffman,1332
73774,3.88,2808993,203,Cecile Tasson,1250
73775,3.89,7755221,127,Jonny Bell,681
73776,3.53,24346,44,Calixthe Beyala,466
73777,3.73,423862,520,Mimi Spencer,6224
73778,3.78,6042236,27,Sarah Schenker,427
73779,3.82,1053939,707,Michael Mosley,8500
73780,3.30,4064711,3,Ana Paula Tanque,10
73781,3.80,3138706,97,Helene Hervieu,967
73782,3.84,203911,60,Martine Laffon,696
73783,4.00,3036283,8,Jodi Clark,11
73784,4.59,2020625,22,Scott Wiggerman,152
73785,4.80,2020624,4,Cindy Huyser,20
73786,3.87,362524,330,Carmen Tafolla,1066
73787,2.67,5780602,2,Bunny Ty,6
73788,2.67,7414846,2,Beaulah Pedregosa Taguiiwalo,6
73789,4.02,14029383,994,Avery Cockburn,5095
73790,4.30,4181012,24,Marco Freccero,50
73791,3.67,3378351,256,Cameron Haley,2946
73792,3.88,49919,26,Charlotte Moss,235
73793,3.36,5251898,28,Juan Soto Ivars,170
73794,3.43,2939948,9,Ged Maybury,37
73795,0.0,14845779,1,Anna Venczel,0
73796,3.61,1133786,19,H.L. Wesseling,201
73797,3.77,4713925,341,Virginia Jewel,2889
73798,4.12,3525646,3,mHmd 'krm lndwy,8
73799,4.56,5817374,4,Theodore C. Jenkins,9
73800,4.11,6464591,185,Shelly Ellis,767
73801,4.14,153715,291,Jill Savage,1336
73802,4.14,13920367,22,Lena Marten,79
73803,3.95,23488,27,Paul Andrews,398
73804,3.00,6577867,2,Kevin N. Flatt,3
73805,3.22,4459256,16,Silvio Muccino,254
73806,3.19,4479906,22,Carla Vangelista,294
73807,3.67,3415665,36,Miriam Bunnik,213
73808,3.82,3415666,29,Mara Schepers,153
73809,3.94,14206889,10,Arjun Pawar,16
73810,3.80,5274420,335,Sara  Daniel,1163
73811,3.95,3213772,21,Edouard H. Bond,167
73812,3.83,7576295,88,Veronica Bartles,288
73813,3.91,2796406,31,Daniel Beer,139
73814,3.51,375186,23,Matthew Hall,251
73815,4.44,457128,22,Sharel E. Gordon-Love,111
73816,3.84,38123,29,Hugo Chavez,107
73817,3.82,6007331,172,Ashley C. Harris,554
73818,4.04,8281663,155,Linda Verji,1075
73819,3.77,97094,248,Irene Brand,1909
73820,4.16,98317,183,Hans-Hermann Hoppe,2843
73821,4.03,3974816,54,Llewellyn H. Rockwell Jr.,688
73822,2.24,6590199,6,Sezgin Kizilcelik,17
73823,2.50,1813719,1,Tiziano Raffaelli,2
73824,3.25,1228899,2,Simon Cook,8
73825,1.00,2299839,1,Tamotsu Nishizawa,1
73826,3.40,11166,2993,Kate Summerscale,21453
73827,3.29,3131125,1,Eric Chedaille,14
73828,3.86,3061988,6,Chris Rushby,57
73829,3.70,153281,1095,Louise Bagshawe,28126
73830,3.70,2474855,5,Anna S. Benjamin,30
73831,4.28,321697,24,Norma J. Milanovich,185
73832,3.87,5406770,57,Amity Maree,98
73833,3.85,7024081,2,Ilie Parvu,20
73834,4.51,15195534,593,Betty Shreffler,991
73835,4.56,1053082,10,Wendy Wisner,57
73836,3.78,197952,48,Jane Struthers,579
73837,3.89,55205,23,William R. Clark,177
73838,4.23,211270,26,Barbara Ninde Byfield,150
73839,4.19,14125764,203,mHmd bn `bd lwhb,1853
73840,4.00,200257,67,Emory M. Thomas,798
73841,4.04,5808253,26,Christine Pauls,50
73842,3.71,73527,208,Jack Turner,2402
73843,2.86,14258764,4,Susan J. Kearney,14
73844,4.25,61174,51,John Fielder,439
73845,3.67,3476248,34,Marian Perera,115
73846,2.00,17206858,1,Johan L. Oiestad,1
73847,0.0,17206859,1,Inge Grodum,0
73848,3.89,69052,69,Gavin Ambrose,1004
73849,3.87,4480431,74,Paul Harris,423
73850,4.65,9850737,3,Seth Z. Herman,20
73851,4.15,901631,61,Debra Shiveley Welch,152
73852,3.75,17515,570,Philip Ardagh,5718
73853,4.50,999668,1,Grace Margaret Morton,4
73854,5.00,999669,2,Bess Steele,4
73855,5.00,999667,1,Carolyn Ruby,3
73856,3.67,9864239,5,Beverly Yuen Thompson,30
73857,4.00,1097106,8,Adrienne Wolfert,8
73858,3.22,9864240,4,Brian S. Hoffman,9
73859,3.98,791681,109,Pavao Pavlicic,2825
73860,3.75,8390315,12,AmyPond45,20
73861,3.86,803252,11,Jason Mittell,132
73862,3.97,360408,20,John O'Dowd,115
73863,3.88,7104155,217,A.P. Jensen,1499
73864,3.87,68795,156,Martin McKenna,1583
73865,4.80,6569281,2,D. Star,5
73866,3.82,14816698,8,Bronwyn Leroux,11
73867,5.00,6569283,1,Fulnaz Fatma,1
73868,4.12,6569282,15,Aneeka Richins,82
73869,3.93,1260773,20,Jonathan Falwell,84
73870,4.25,109031,9,Mark Davies,71
73871,3.99,16831587,174,Lili Zander,1213
73872,3.64,264856,88,Margaret Sanger,531
73873,3.71,3899702,339,Aaron Meshon,1353
73874,3.45,369068,4,Georges Perros,20
73875,3.90,548642,8,Caroline C. Leighton,30
73876,3.89,513680,6,David M. Buerge,19
73877,4.43,7107674,55,Amy Bol,95
73878,3.45,15520265,7,Eli Standing,22
73879,3.40,8195312,1,Vincent Palacio,5
73880,4.29,5385921,225,Kate McCord,1102
73881,3.85,2082255,582,Mark Paniccia,3479
73882,3.50,1215366,5,Heather Brothers,12
73883,4.30,14949385,691,F.G. Adams,1171
73884,4.07,38845,229,Dorien Grey,1746
73885,3.50,15036214,1,Wanda Winters,6
73886,3.91,1176323,87,Fernando Assis Pacheco,1258
73887,4.21,2954597,12,Gary A. Donahue,335
73888,3.88,53067,71,Michel Chion,836
73889,3.52,422126,37,David V. Barrett,467
73890,5.00,16022330,1,Xu Fangfang,1
73891,4.34,107593,575,Lutishia Lovely,5034
73892,3.95,4742426,29,Mauricio Gomyde,273
73893,3.96,1021169,59,Mike Motz,166
73894,3.77,71059,1799,Lisa Mondello,20010
73895,5.00,774135,1,Ruth A. Hankins,2
73896,3.76,1268476,6,Melvin Miller Rader,25
73897,3.76,368155,54,Claude Voilier,3291
73898,3.89,339400,216,Gina Ardito,1236
73899,3.55,286522,34,Amii Lorin,299
73900,3.49,68266,124,Joan Hohl,1893
73901,4.09,509881,44,John Roosa,292
73902,2.97,5228225,4,Kevin Provance,33
73903,5.00,15504695,1,Bailey Lamar,2
73904,3.85,200052,1932,Mal Peet,10243
73905,4.01,49922,306,Moss Hart,13495
73906,3.98,99406,209,George S. Kaufman,12910
73907,3.40,2040935,1039,Isabel Gillies,5296
73908,3.85,78728,698,Jay Faerber,8603
73909,3.83,975743,374,Ron Riley,3250
73910,3.55,8186724,24,Sumeyye Kesgin,156
73911,4.17,967414,105,Laurence Maslon,808
73912,3.79,99407,36,Howard Teichmann,212
73913,3.76,1573473,16,Thomas Pack,21
73914,3.28,5895871,35,Katarina Jansson,423
73915,0.0,7025455,1,Daniele Maraviglia,0
73916,3.54,5064462,8,Luit van der Tuuk,65
73917,4.31,15273910,29,Joshua Bader,126
73918,3.61,5325479,44,Waldemar Noe,306
73919,4.38,228291,53,Rod Bennett,342
73920,3.85,6938536,107,Michael   Wright,357
73921,3.32,1549061,37,James Jennewein,240
73922,3.32,178738,37,Tom S. Parker,240
73923,3.55,14240379,1,M.W.  Sims,20
73924,4.08,2780337,295,Jennifer Chase,2442
73925,3.74,32004,145,Paul S. Boyer,1825
73926,3.65,2169,87,William Wright,562
73927,3.56,253061,14,Michael Scott Van Wagenen,32
73928,4.09,73432,1699,Donald Hall,24821
73929,3.91,46130,1742,William Nicholson,42803
73930,4.19,3073576,244,Aleksei Pekhov,7619
73931,3.20,494631,20,Tim Sebastian,104
73932,3.85,78618,83,Joyce Goldstein,708
73933,4.00,3080406,77,Beatriz da Costa,5663
73934,3.63,348478,625,Nick Earls,7666
73935,3.85,172551,1214,Everett H. Emerson,86216
73936,3.56,15402820,113,Graziella Stern,709
73937,3.60,14773959,128,Christiane Sipeer,879
73938,3.56,15402819,149,Friederike Ails,974
73939,4.48,7751796,85,John W. Howell,113
73940,4.08,2020599,4,The Ghost Society,12
73941,3.93,10801352,186,Hannah Howe,661
73942,4.36,7511343,4,H.K. Abell,11
73943,4.25,6534612,70,Martin Roy Hill,124
73944,4.26,2896070,61,Ken Magee,127
73945,4.40,7511344,4,Julia McLaren,10
73946,4.44,5359603,182,Kath Middleton,306
73947,4.52,7352293,62,K.Z. Morano,305
73948,3.84,7112247,10,Lee Penney,38
73949,4.40,7511345,4,C. Charlotte Pollnitz,10
73950,4.40,7511346,4,Tara Pollnitz,10
73951,4.30,1966614,439,Andrew Barrett,1302
73952,4.19,6520924,99,Alex Roddie,293
73953,4.50,7511347,5,Tony Gareth Smith,12
73954,3.98,4808582,135,Katie W. Stewart,435
73955,4.02,1669008,15,Ryan Thomas,48
73956,4.14,6894507,8,Louise Warman,21
73957,3.80,5769644,10,Lou Wellman,40
73958,4.40,7511348,4,Andrew Craig Williams,10
73959,3.77,7511349,6,Anne Wrightwell,26
73960,4.12,5834120,99,Michael Diack,169
73961,3.86,6905076,47,Anna Faversham,144
73962,4.38,6876119,180,John Gregory Hancock,425
73963,4.56,7153113,27,Rick Haynes,54
73964,4.40,7520449,4,Kim   Brooks,10
73965,4.40,7231453,5,Alan G.  Brown,15
73966,3.41,4420400,68,Caecilia Dian Pratiwi,217
73967,4.00,2020597,2,David Loshelder,3
73968,3.67,20982,194,Richard Layman,1009
73969,3.62,217831,127,Julie M. Rivett,526
73970,3.75,14735826,1,Jake Hiram,4
73971,3.83,4097770,54,Ian Sample,568
73972,3.71,14802332,32,Steffy Shaw,207
73973,4.00,100269,2,John Laver,39
73974,3.86,463955,10,Joan Bresnan,169
73975,3.78,251756,17,Stephen R. Anderson,232
